address,chain,symbol,target_percentage,entry_date_time,next_market_open,market_entry_date_time,vwap,post_cumulative_share_count,realized_profit,long_realized_profit,short_realized_profit,prior_portfolio_value,current_position,prior_position_value,cash_used,share_count,prior_cumulative_share_count,adjusted_entry
0xa3893F84cb02cD9aD96A5B689f43F731E81416a9,MATIC,LBTYA,-0.02,2022-06-18 17:30:45,2022-06-21 13:30:00,2022-06-21 14:00:00,22.108891,-9.046134426190802,0.0,0.0,0.0,10000.0,-200.0,0.0,200.0,-9.046134426190802,0.0,0
0xa3893F84cb02cD9aD96A5B689f43F731E81416a9,MATIC,APYX,-0.02,2022-06-18 17:30:45,2022-06-21 13:30:00,2022-06-21 14:00:00,5.797045,-34.500335947021284,0.0,0.0,0.0,10000.0,-200.0,0.0,200.0,-34.500335947021284,0.0,0
0xa3893F84cb02cD9aD96A5B689f43F731E81416a9,MATIC,ACST,-0.02,2022-06-18 17:30:45,2022-06-21 13:30:00,2022-06-21 14:00:00,0.922562,-216.78759801509275,0.0,0.0,0.0,10000.0,-200.0,0.0,200.0,-216.78759801509275,0.0,0
0xa3893F84cb02cD9aD96A5B689f43F731E81416a9,MATIC,AXLA,-0.02,2022-06-18 17:30:45,2022-06-21 13:30:00,2022-06-21 14:00:00,1.846887,-108.29032853661323,0.0,0.0,0.0,10000.0,-200.0,0.0,200.0,-108.29032853661323,0.0,0
0xa3893F84cb02cD9aD96A5B689f43F731E81416a9,MATIC,IDRA,-0.02,2022-06-18 17:30:45,2022-06-21 13:30:00,2022-06-21 14:00:00,0.488636,-409.3026301787015,0.0,0.0,0.0,10000.0,-200.0,0.0,200.0,-409.3026301787015,0.0,0
0xa3893F84cb02cD9aD96A5B689f43F731E81416a9,MATIC,BIOL,-0.02,2022-06-18 17:30:45,2022-06-21 13:30:00,2022-06-21 14:00:00,4.526982,-44.17954389922469,0.0,0.0,0.0,10000.0,-200.0,0.0,200.0,-44.17954389922469,0.0,0
0xa3893F84cb02cD9aD96A5B689f43F731E81416a9,MATIC,LTRPB,-0.02,2022-06-18 17:30:45,2022-06-21 13:30:00,2022-06-21 14:00:00,9.169898,-21.810493420973714,0.0,0.0,0.0,10000.0,-200.0,0.0,200.0,-21.810493420973714,0.0,0
0xa3893F84cb02cD9aD96A5B689f43F731E81416a9,MATIC,DRRX,-0.02,2022-06-18 17:30:45,2022-06-21 13:30:00,2022-06-21 14:00:00,0.461084,-433.76044278266,0.0,0.0,0.0,10000.0,-200.0,0.0,200.0,-433.76044278266,0.0,0
0xa3893F84cb02cD9aD96A5B689f43F731E81416a9,MATIC,VTVT,0,2022-06-18 17:30:45,2022-06-21 13:30:00,2022-06-21 14:00:00,0.751731,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0
0xa3893F84cb02cD9aD96A5B689f43F731E81416a9,MATIC,DBVT,0,2022-06-18 17:30:45,2022-06-21 13:30:00,2022-06-21 14:00:00,2.372653,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0
0xa3893F84cb02cD9aD96A5B689f43F731E81416a9,MATIC,ATHX,-0.02,2022-06-18 17:30:45,2022-06-21 13:30:00,2022-06-21 14:00:00,0.265704,-752.7173094872489,0.0,0.0,0.0,10000.0,-200.0,0.0,200.0,-752.7173094872489,0.0,0
0xa3893F84cb02cD9aD96A5B689f43F731E81416a9,MATIC,ONCT,-0.02,2022-06-18 17:30:45,2022-06-21 13:30:00,2022-06-21 14:00:00,1.123704,-177.98281397948213,0.0,0.0,0.0,10000.0,-200.0,0.0,200.0,-177.98281397948213,0.0,0
0xa3893F84cb02cD9aD96A5B689f43F731E81416a9,MATIC,NEON,-0.02,2022-06-18 17:30:45,2022-06-21 13:30:00,2022-06-21 14:00:00,5.106827,-39.163261257920034,0.0,0.0,0.0,10000.0,-200.0,0.0,200.0,-39.163261257920034,0.0,0
0xa3893F84cb02cD9aD96A5B689f43F731E81416a9,MATIC,TRVN,-0.02,2022-06-18 17:30:45,2022-06-21 13:30:00,2022-06-21 14:00:00,0.401057,-498.68223220140777,0.0,0.0,0.0,10000.0,-200.0,0.0,200.0,-498.68223220140777,0.0,0
0xa3893F84cb02cD9aD96A5B689f43F731E81416a9,MATIC,RGLS,-0.02,2022-06-18 17:30:45,2022-06-21 13:30:00,2022-06-21 14:00:00,0.292089,-684.72280708962,0.0,0.0,0.0,10000.0,-200.0,0.0,200.0,-684.72280708962,0.0,0
